"","time","lwp","cth","trel"
"16970",67876,85.1437683105469,3850,0.854444444444444
"16971",67880,85.1437683105469,3850,0.855555555555556
"16972",67884,85.1437683105469,3850,0.856666666666667
"16973",67888,85.1437683105469,3850,0.857777777777778
"16974",67892,3.36155605316162,3850,0.858888888888889
"16975",67896,3.36155605316162,3850,0.86
"16976",67900,3.36155605316162,3850,0.861111111111111
"16977",67904,3.36155605316162,3850,0.862222222222222
"16978",67908,3.36155605316162,3850,0.863333333333333
"16979",67912,NA,3850,0.864444444444444
"16980",67916,NA,3850,0.865555555555556
"16981",67920,NA,3850,0.866666666666667
"16982",67924,NA,3850,0.867777777777778
"16983",67928,NA,3850,0.868888888888889
"16984",67932,NA,3850,0.87
"16985",67936,NA,3850,0.871111111111111
"16986",67940,NA,3850,0.872222222222222
"16987",67944,NA,3850,0.873333333333333
"16988",67948,NA,3850,0.874444444444444
"16989",67952,175.914688110352,3850,0.875555555555556
"16990",67956,175.914688110352,3850,0.876666666666667
"16991",67960,175.914688110352,3850,0.877777777777778
"16992",67964,175.914688110352,3850,0.878888888888889
"16993",67968,175.914688110352,3850,0.88
"16994",67972,337.850402832031,3850,0.881111111111111
"16995",67976,337.850402832031,3850,0.882222222222222
"16996",67980,337.850402832031,3850,0.883333333333333
"16997",67984,337.850402832031,3850,0.884444444444444
"16998",67988,337.850402832031,3820,0.885555555555556
"16999",67992,505.944366455078,3820,0.886666666666667
"17000",67996,505.944366455078,3820,0.887777777777778
"17001",68000,505.944366455078,3820,0.888888888888889
"17002",68004,505.944366455078,3820,0.89
"17003",68008,505.944366455078,3820,0.891111111111111
"17004",68012,666.388671875,3790,0.892222222222222
"17005",68016,666.388671875,3760,0.893333333333333
"17006",68020,666.388671875,2740,0.894444444444444
"17007",68024,666.388671875,2740,0.895555555555556
"17008",68028,666.388671875,2740,0.896666666666667
"17009",68032,523.34619140625,2740,0.897777777777778
"17010",68036,523.34619140625,2740,0.898888888888889
"17011",68040,523.34619140625,2710,0.9
"17012",68044,523.34619140625,2710,0.901111111111111
"17013",68048,523.34619140625,2680,0.902222222222222
"17014",68052,497.53564453125,2680,0.903333333333333
"17015",68056,497.53564453125,2650,0.904444444444444
"17016",68060,497.53564453125,2650,0.905555555555556
"17017",68064,497.53564453125,2650,0.906666666666667
"17018",68068,497.53564453125,2650,0.907777777777778
"17019",68072,411.631317138672,2650,0.908888888888889
"17020",68076,411.631317138672,2650,0.91
"17021",68080,411.631317138672,2650,0.911111111111111
"17022",68084,411.631317138672,2680,0.912222222222222
"17023",68088,411.631317138672,2680,0.913333333333333
"17024",68092,374.991302490234,2740,0.914444444444444
"17025",68096,374.991302490234,2770,0.915555555555556
"17026",68100,374.991302490234,2830,0.916666666666667
"17027",68104,374.991302490234,2860,0.917777777777778
"17028",68108,374.991302490234,2860,0.918888888888889
"17029",68112,461.49853515625,3730,0.92
"17030",68116,461.49853515625,3760,0.921111111111111
"17031",68120,461.49853515625,3760,0.922222222222222
"17032",68124,461.49853515625,3760,0.923333333333333
"17033",68128,461.49853515625,3760,0.924444444444444
"17034",68132,391.100921630859,3760,0.925555555555556
"17035",68136,391.100921630859,3730,0.926666666666667
"17036",68140,391.100921630859,2530,0.927777777777778
"17037",68144,391.100921630859,2350,0.928888888888889
"17038",68148,391.100921630859,2290,0.93
"17039",68152,299.007843017578,2290,0.931111111111111
"17040",68156,299.007843017578,2260,0.932222222222222
"17041",68160,299.007843017578,2260,0.933333333333333
"17042",68164,299.007843017578,2260,0.934444444444444
"17043",68168,299.007843017578,2260,0.935555555555556
"17044",68172,96.7338104248047,2260,0.936666666666667
"17045",68176,96.7338104248047,2260,0.937777777777778
"17046",68180,96.7338104248047,2260,0.938888888888889
"17047",68184,96.7338104248047,2290,0.94
"17048",68188,96.7338104248047,2290,0.941111111111111
"17049",68192,NA,2320,0.942222222222222
"17050",68196,NA,2320,0.943333333333333
"17051",68200,NA,2320,0.944444444444444
"17052",68204,NA,2290,0.945555555555556
"17053",68208,NA,2290,0.946666666666667
"17054",68212,119.513961791992,2260,0.947777777777778
"17055",68216,119.513961791992,2230,0.948888888888889
"17056",68220,119.513961791992,2170,0.95
"17057",68224,119.513961791992,3040,0.951111111111111
"17058",68228,119.513961791992,3100,0.952222222222222
"17059",68232,87.5643005371094,3130,0.953333333333333
"17060",68236,87.5643005371094,3160,0.954444444444444
"17061",68240,87.5643005371094,3160,0.955555555555556
"17062",68244,87.5643005371094,3160,0.956666666666667
"17063",68248,87.5643005371094,3160,0.957777777777778
"17064",68252,9.01199245452881,3160,0.958888888888889
"17065",68256,9.01199245452881,3130,0.96
"17066",68260,9.01199245452881,3130,0.961111111111111
"17067",68264,9.01199245452881,3100,0.962222222222222
"17068",68268,9.01199245452881,3100,0.963333333333333
"17069",68272,9.01199245452881,3100,0.964444444444444
"17070",68276,9.01199245452881,3100,0.965555555555556
"17071",68280,9.01199245452881,3100,0.966666666666667
"17072",68284,9.01199245452881,3100,0.967777777777778
"17073",68288,9.01199245452881,3100,0.968888888888889
"17074",68292,NA,3130,0.97
"17075",68296,NA,3130,0.971111111111111
"17076",68300,NA,3130,0.972222222222222
"17077",68304,NA,3100,0.973333333333333
"17078",68308,NA,3100,0.974444444444444
"17079",68312,NA,3100,0.975555555555556
"17080",68316,NA,3070,0.976666666666667
"17081",68320,NA,3070,0.977777777777778
"17082",68324,NA,3700,0.978888888888889
"17083",68328,NA,3730,0.98
"17084",68332,NA,3760,0.981111111111111
"17085",68336,NA,3760,0.982222222222222
"17086",68340,NA,3760,0.983333333333333
"17087",68344,NA,3790,0.984444444444444
"17088",68348,NA,3790,0.985555555555556
"17089",68352,NA,3820,0.986666666666667
"17090",68356,NA,3820,0.987777777777778
"17091",68360,NA,3820,0.988888888888889
"17092",68364,NA,3820,0.99
"17093",68368,NA,3820,0.991111111111111
"17094",68372,NA,3820,0.992222222222222
"17095",68376,NA,3820,0.993333333333333
"17096",68380,NA,3820,0.994444444444444
"17097",68384,NA,3790,0.995555555555556
"17098",68388,NA,3790,0.996666666666667
"17099",68392,NA,3790,0.997777777777778
"17100",68396,NA,3760,0.998888888888889
"17101",68400,NA,3730,1
"17102",68404,NA,3700,1.00111111111111
"17103",68408,NA,3610,1.00222222222222
"17104",68412,NA,3580,1.00333333333333
"17105",68416,NA,3580,1.00444444444444
"17106",68420,NA,3580,1.00555555555556
"17107",68424,NA,3580,1.00666666666667
"17108",68428,NA,3580,1.00777777777778
"17109",68432,NA,3550,1.00888888888889
"17110",68436,NA,3550,1.01
"17111",68440,NA,3550,1.01111111111111
"17112",68444,NA,3520,1.01222222222222
"17113",68448,NA,3520,1.01333333333333
"17114",68452,NA,3520,1.01444444444444
"17115",68456,NA,3520,1.01555555555556
"17116",68460,NA,3520,1.01666666666667
"17117",68464,NA,3730,1.01777777777778
"17118",68468,NA,3730,1.01888888888889
"17119",68472,NA,3730,1.02
"17120",68476,NA,3730,1.02111111111111
"17121",68480,NA,3730,1.02222222222222
"17122",68484,NA,3730,1.02333333333333
"17123",68488,NA,3730,1.02444444444444
"17124",68492,NA,3730,1.02555555555556
"17125",68496,NA,3760,1.02666666666667
"17126",68500,NA,3760,1.02777777777778
"17127",68504,NA,3760,1.02888888888889
"17128",68508,NA,3760,1.03
"17129",68512,NA,3760,1.03111111111111
"17130",68516,NA,3760,1.03222222222222
"17131",68520,NA,3760,1.03333333333333
"17132",68524,NA,3790,1.03444444444444
"17133",68528,NA,3820,1.03555555555556
"17134",68532,NA,3820,1.03666666666667
"17135",68536,NA,3850,1.03777777777778
"17136",68540,NA,3880,1.03888888888889
"17137",68544,NA,3880,1.04
"17138",68548,NA,3880,1.04111111111111
"17139",68552,NA,3880,1.04222222222222
"17140",68556,NA,3880,1.04333333333333
"17141",68560,NA,3880,1.04444444444444
"17142",68564,NA,3910,1.04555555555556
"17143",68568,NA,3910,1.04666666666667
"17144",68572,NA,3910,1.04777777777778
"17145",68576,NA,3910,1.04888888888889
"17146",68580,NA,3910,1.05
"17147",68584,NA,3910,1.05111111111111
"17148",68588,NA,3910,1.05222222222222
"17149",68592,NA,3910,1.05333333333333
"17150",68596,NA,3910,1.05444444444444
"17151",68600,NA,3910,1.05555555555556
"17152",68604,NA,3910,1.05666666666667
"17153",68608,NA,3910,1.05777777777778
"17154",68612,NA,3910,1.05888888888889
"17155",68616,NA,3910,1.06
"17156",68620,NA,3910,1.06111111111111
"17157",68624,NA,3940,1.06222222222222
"17158",68628,NA,3940,1.06333333333333
"17159",68632,NA,3940,1.06444444444444
"17160",68636,NA,3940,1.06555555555556
"17161",68640,NA,3940,1.06666666666667
"17162",68644,NA,3940,1.06777777777778
"17163",68648,NA,3940,1.06888888888889
"17164",68652,NA,3940,1.07
"17165",68656,NA,3970,1.07111111111111
"17166",68660,NA,3970,1.07222222222222
"17167",68664,NA,3970,1.07333333333333
"17168",68668,NA,3970,1.07444444444444
"17169",68672,NA,3970,1.07555555555556
"17170",68676,NA,3970,1.07666666666667
"17171",68680,NA,3970,1.07777777777778
"17172",68684,NA,4000,1.07888888888889
"17173",68688,NA,4000,1.08
"17174",68692,NA,4000,1.08111111111111
"17175",68696,NA,4000,1.08222222222222
"17176",68700,NA,4000,1.08333333333333
"17177",68704,NA,4000,1.08444444444444
"17178",68708,NA,4000,1.08555555555556
"17179",68712,NA,4000,1.08666666666667
"17180",68716,NA,4000,1.08777777777778
"17181",68720,NA,4000,1.08888888888889
"17182",68724,NA,4000,1.09
"17183",68728,NA,4000,1.09111111111111
"17184",68732,NA,4000,1.09222222222222
"17185",68736,NA,4000,1.09333333333333
"17186",68740,NA,4000,1.09444444444444
"17187",68744,NA,4030,1.09555555555556
"17188",68748,NA,4030,1.09666666666667
"17189",68752,NA,4030,1.09777777777778
"17190",68756,NA,4030,1.09888888888889
"17191",68760,NA,4030,1.1
"17192",68764,NA,4030,1.10111111111111
"17193",68768,NA,4030,1.10222222222222
"17194",68772,NA,4030,1.10333333333333
"17195",68776,NA,4030,1.10444444444444
"17196",68780,NA,4030,1.10555555555556
"17197",68784,NA,4030,1.10666666666667
"17198",68788,NA,4030,1.10777777777778
"17199",68792,NA,4030,1.10888888888889
"17200",68796,NA,4030,1.11
"17201",68800,NA,4030,1.11111111111111
"17202",68804,NA,4030,1.11222222222222
"17203",68808,NA,4030,1.11333333333333
"17204",68812,NA,4030,1.11444444444444
"17205",68816,NA,4030,1.11555555555556
"17206",68820,NA,4030,1.11666666666667
"17207",68824,NA,4030,1.11777777777778
"17208",68828,NA,4030,1.11888888888889
"17209",68832,NA,4030,1.12
"17210",68836,NA,4030,1.12111111111111
"17211",68840,NA,4030,1.12222222222222
"17212",68844,NA,4030,1.12333333333333
"17213",68848,NA,4030,1.12444444444444
"17214",68852,0.599942028522491,4030,1.12555555555556
"17215",68856,0.599942028522491,4030,1.12666666666667
"17216",68860,0.599942028522491,4030,1.12777777777778
"17217",68864,0.599942028522491,4030,1.12888888888889
"17218",68868,0.599942028522491,4030,1.13
"17219",68872,NA,4030,1.13111111111111
"17220",68876,NA,4030,1.13222222222222
"17221",68880,NA,4030,1.13333333333333
"17222",68884,NA,4060,1.13444444444444
"17223",68888,NA,4060,1.13555555555556
"17224",68892,NA,4060,1.13666666666667
"17225",68896,NA,4090,1.13777777777778
"17226",68900,NA,4090,1.13888888888889
"17227",68904,NA,4090,1.14
"17228",68908,NA,4090,1.14111111111111
"17229",68912,NA,4090,1.14222222222222
"17230",68916,NA,4120,1.14333333333333
"17231",68920,NA,4120,1.14444444444444
"17232",68924,NA,4120,1.14555555555556
"17233",68928,NA,4120,1.14666666666667
"17234",68932,NA,4120,1.14777777777778
"17235",68936,NA,4120,1.14888888888889
"17236",68940,NA,4120,1.15
"17237",68944,NA,4150,1.15111111111111
"17238",68948,NA,4150,1.15222222222222
"17239",68952,NA,4150,1.15333333333333
"17240",68956,NA,4150,1.15444444444444
"17241",68960,NA,4150,1.15555555555556
"17242",68964,NA,4150,1.15666666666667
"17243",68968,NA,4150,1.15777777777778
"17244",68972,NA,4150,1.15888888888889
"17245",68976,NA,4150,1.16
"17246",68980,NA,4150,1.16111111111111
"17247",68984,NA,4180,1.16222222222222
"17248",68988,NA,4180,1.16333333333333
"17249",68992,1.00198614597321,4180,1.16444444444444
"17250",68996,1.00198614597321,4180,1.16555555555556
"17251",69000,1.00198614597321,4180,1.16666666666667
"17252",69004,1.00198614597321,4180,1.16777777777778
"17253",69008,1.00198614597321,4180,1.16888888888889
"17254",69012,NA,4180,1.17
"17255",69016,NA,4210,1.17111111111111
"17256",69020,NA,4210,1.17222222222222
"17257",69024,NA,4210,1.17333333333333
"17258",69028,NA,4210,1.17444444444444
"17259",69032,NA,4210,1.17555555555556
"17260",69036,NA,4240,1.17666666666667
"17261",69040,NA,4270,1.17777777777778
"17262",69044,NA,4270,1.17888888888889
"17263",69048,NA,4300,1.18
"17264",69052,NA,4300,1.18111111111111
"17265",69056,NA,4300,1.18222222222222
"17266",69060,NA,4300,1.18333333333333
"17267",69064,NA,4300,1.18444444444444
"17268",69068,NA,4300,1.18555555555556
"17269",69072,NA,4300,1.18666666666667
"17270",69076,NA,4300,1.18777777777778
"17271",69080,NA,4300,1.18888888888889
"17272",69084,NA,4300,1.19
"17273",69088,NA,4300,1.19111111111111
"17274",69092,NA,4300,1.19222222222222
"17275",69096,NA,4300,1.19333333333333
"17276",69100,NA,4300,1.19444444444444
"17277",69104,NA,4300,1.19555555555556
"17278",69108,NA,4300,1.19666666666667
"17279",69112,NA,4300,1.19777777777778
"17280",69116,NA,4300,1.19888888888889
"17281",69120,NA,4300,1.2
"17282",69124,NA,4270,1.20111111111111
"17283",69128,NA,4270,1.20222222222222
"17284",69132,NA,4270,1.20333333333333
"17285",69136,NA,4240,1.20444444444444
"17286",69140,NA,4240,1.20555555555556
"17287",69144,NA,4240,1.20666666666667
"17288",69148,NA,4240,1.20777777777778
"17289",69152,NA,4240,1.20888888888889
"17290",69156,NA,4210,1.21
"17291",69160,NA,4210,1.21111111111111
"17292",69164,NA,4210,1.21222222222222
"17293",69168,NA,4210,1.21333333333333
"17294",69172,NA,4210,1.21444444444444
"17295",69176,NA,4210,1.21555555555556
"17296",69180,NA,4210,1.21666666666667
"17297",69184,NA,4180,1.21777777777778
"17298",69188,NA,4180,1.21888888888889
"17299",69192,NA,4180,1.22
"17300",69196,NA,4150,1.22111111111111
"17301",69200,NA,4150,1.22222222222222
"17302",69204,NA,4150,1.22333333333333
"17303",69208,NA,4150,1.22444444444444
"17304",69212,NA,4150,1.22555555555556
"17305",69216,NA,4120,1.22666666666667
"17306",69220,NA,4120,1.22777777777778
"17307",69224,NA,4120,1.22888888888889
"17308",69228,NA,4120,1.23
"17309",69232,NA,4120,1.23111111111111
"17310",69236,NA,4120,1.23222222222222
"17311",69240,NA,4120,1.23333333333333
"17312",69244,NA,4120,1.23444444444444
"17313",69248,NA,4120,1.23555555555556
"17314",69252,NA,4120,1.23666666666667
"17315",69256,NA,4120,1.23777777777778
"17316",69260,NA,4120,1.23888888888889
"17317",69264,NA,4120,1.24
"17318",69268,NA,4120,1.24111111111111
"17319",69272,NA,4120,1.24222222222222
"17320",69276,NA,4120,1.24333333333333
"17321",69280,NA,4120,1.24444444444444
"17322",69284,NA,4120,1.24555555555556
"17323",69288,NA,4120,1.24666666666667
"17324",69292,0.802220046520233,4120,1.24777777777778
"17325",69296,0.802220046520233,4120,1.24888888888889
"17326",69300,0.802220046520233,4120,1.25
"17327",69304,0.802220046520233,4120,1.25111111111111
"17328",69308,0.802220046520233,4120,1.25222222222222
"17329",69312,NA,4120,1.25333333333333
"17330",69316,NA,4120,1.25444444444444
"17331",69320,NA,4120,1.25555555555556
"17332",69324,NA,4120,1.25666666666667
"17333",69328,NA,4120,1.25777777777778
"17334",69332,9.05087089538574,4120,1.25888888888889
"17335",69336,9.05087089538574,4120,1.26
"17336",69340,9.05087089538574,4120,1.26111111111111
"17337",69344,9.05087089538574,4120,1.26222222222222
"17338",69348,9.05087089538574,4120,1.26333333333333
"17339",69352,9.40188312530518,4120,1.26444444444444
"17340",69356,9.40188312530518,4120,1.26555555555556
"17341",69360,9.40188312530518,4120,1.26666666666667
"17342",69364,9.40188312530518,4120,1.26777777777778
"17343",69368,9.40188312530518,4120,1.26888888888889
"17344",69372,NA,4120,1.27
"17345",69376,NA,4120,1.27111111111111
"17346",69380,NA,4120,1.27222222222222
"17347",69384,NA,4120,1.27333333333333
"17348",69388,NA,4120,1.27444444444444
"17349",69392,NA,4120,1.27555555555556
"17350",69396,NA,4090,1.27666666666667
"17351",69400,NA,4090,1.27777777777778
"17352",69404,NA,4090,1.27888888888889
"17353",69408,NA,4090,1.28
"17354",69412,11.4594078063965,4090,1.28111111111111
"17355",69416,11.4594078063965,4090,1.28222222222222
"17356",69420,11.4594078063965,4090,1.28333333333333
"17357",69424,11.4594078063965,4090,1.28444444444444
"17358",69428,11.4594078063965,4090,1.28555555555556
"17359",69432,13.9822969436646,4090,1.28666666666667
"17360",69436,13.9822969436646,4090,1.28777777777778
"17361",69440,13.9822969436646,4090,1.28888888888889
"17362",69444,13.9822969436646,4090,1.29
"17363",69448,13.9822969436646,4090,1.29111111111111
"17364",69452,NA,4090,1.29222222222222
"17365",69456,NA,4060,1.29333333333333
"17366",69460,NA,4060,1.29444444444444
"17367",69464,NA,4060,1.29555555555556
"17368",69468,NA,4060,1.29666666666667
"17369",69472,NA,4060,1.29777777777778
"17370",69476,NA,4060,1.29888888888889
"17371",69480,NA,4060,1.3
"17372",69484,NA,4060,1.30111111111111
"17373",69488,NA,4060,1.30222222222222
"17374",69492,NA,4060,1.30333333333333
"17375",69496,NA,4060,1.30444444444444
"17376",69500,NA,4060,1.30555555555556
"17377",69504,NA,4060,1.30666666666667
"17378",69508,NA,4060,1.30777777777778
"17379",69512,NA,4060,1.30888888888889
"17380",69516,NA,4060,1.31
"17381",69520,NA,4060,1.31111111111111
"17382",69524,NA,4060,1.31222222222222
"17383",69528,NA,4060,1.31333333333333
"17384",69532,NA,4060,1.31444444444444
"17385",69536,NA,4060,1.31555555555556
"17386",69540,NA,4060,1.31666666666667
"17387",69544,NA,4060,1.31777777777778
"17388",69548,NA,4060,1.31888888888889
"17389",69552,NA,4060,1.32
"17390",69556,NA,4060,1.32111111111111
"17391",69560,NA,4060,1.32222222222222
"17392",69564,NA,4060,1.32333333333333
"17393",69568,NA,4060,1.32444444444444
"17394",69572,NA,4060,1.32555555555556
"17395",69576,NA,4060,1.32666666666667
"17396",69580,NA,4060,1.32777777777778
"17397",69584,NA,4060,1.32888888888889
"17398",69588,NA,4060,1.33
"17399",69592,NA,4060,1.33111111111111
"17400",69596,NA,4060,1.33222222222222
"17401",69600,NA,4060,1.33333333333333
"17402",69604,NA,4060,1.33444444444444
"17403",69608,NA,4060,1.33555555555556
"17404",69612,NA,4060,1.33666666666667
"17405",69616,NA,4090,1.33777777777778
"17406",69620,NA,4090,1.33888888888889
"17407",69624,NA,4090,1.34
"17408",69628,NA,4090,1.34111111111111
"17409",69632,NA,4090,1.34222222222222
"17410",69636,NA,4090,1.34333333333333
"17411",69640,NA,4090,1.34444444444444
"17412",69644,NA,4090,1.34555555555556
"17413",69648,NA,4090,1.34666666666667
"17414",69652,NA,4090,1.34777777777778
"17415",69656,NA,4090,1.34888888888889
"17416",69660,NA,4090,1.35
"17417",69664,NA,4090,1.35111111111111
"17418",69668,NA,4090,1.35222222222222
"17419",69672,NA,4090,1.35333333333333
"17420",69676,NA,4090,1.35444444444444
"17421",69680,NA,4090,1.35555555555556
"17422",69684,NA,4090,1.35666666666667
"17423",69688,NA,4090,1.35777777777778
"17424",69692,NA,4090,1.35888888888889
"17425",69696,NA,4090,1.36
"17426",69700,NA,4090,1.36111111111111
"17427",69704,NA,4120,1.36222222222222
"17428",69708,NA,4120,1.36333333333333
"17429",69712,NA,4120,1.36444444444444
"17430",69716,NA,4120,1.36555555555556
"17431",69720,NA,4120,1.36666666666667
"17432",69724,NA,4120,1.36777777777778
"17433",69728,NA,4120,1.36888888888889
"17434",69732,NA,4120,1.37
"17435",69736,NA,4150,1.37111111111111
"17436",69740,NA,4150,1.37222222222222
"17437",69744,NA,4150,1.37333333333333
"17438",69748,NA,4150,1.37444444444444
"17439",69752,NA,4150,1.37555555555556
"17440",69756,NA,4150,1.37666666666667
"17441",69760,NA,4150,1.37777777777778
"17442",69764,NA,4150,1.37888888888889
"17443",69768,NA,4150,1.38
"17444",69772,NA,4150,1.38111111111111
"17445",69776,NA,4150,1.38222222222222
"17446",69780,NA,4150,1.38333333333333
"17447",69784,NA,4150,1.38444444444444
"17448",69788,NA,4150,1.38555555555556
"17449",69792,NA,4150,1.38666666666667
"17450",69796,NA,4150,1.38777777777778
"17451",69800,NA,4150,1.38888888888889
"17452",69804,NA,4150,1.39
"17453",69808,NA,4150,1.39111111111111
"17454",69812,NA,4150,1.39222222222222
"17455",69816,NA,4150,1.39333333333333
"17456",69820,NA,4150,1.39444444444444
"17457",69824,NA,4150,1.39555555555556
"17458",69828,NA,4150,1.39666666666667
"17459",69832,NA,4150,1.39777777777778
"17460",69836,NA,4150,1.39888888888889
"17461",69840,NA,4150,1.4
"17462",69844,NA,4150,1.40111111111111
"17463",69848,NA,4120,1.40222222222222
"17464",69852,NA,4120,1.40333333333333
"17465",69856,NA,4120,1.40444444444444
"17466",69860,NA,4120,1.40555555555556
"17467",69864,NA,4120,1.40666666666667
"17468",69868,NA,4120,1.40777777777778
"17469",69872,NA,4120,1.40888888888889
"17470",69876,NA,4090,1.41
"17471",69880,NA,4090,1.41111111111111
"17472",69884,NA,4090,1.41222222222222
"17473",69888,NA,4090,1.41333333333333
"17474",69892,NA,4090,1.41444444444444
"17475",69896,NA,4090,1.41555555555556
"17476",69900,NA,4090,1.41666666666667
"17477",69904,NA,4090,1.41777777777778
"17478",69908,NA,4060,1.41888888888889
"17479",69912,NA,4060,1.42
"17480",69916,NA,4060,1.42111111111111
"17481",69920,NA,4060,1.42222222222222
"17482",69924,NA,4060,1.42333333333333
"17483",69928,NA,4060,1.42444444444444
"17484",69932,NA,4060,1.42555555555556
"17485",69936,NA,4030,1.42666666666667
"17486",69940,NA,4030,1.42777777777778
"17487",69944,NA,4030,1.42888888888889
"17488",69948,NA,4030,1.43
"17489",69952,NA,4030,1.43111111111111
"17490",69956,NA,4060,1.43222222222222
"17491",69960,NA,4060,1.43333333333333
"17492",69964,NA,4060,1.43444444444444
"17493",69968,NA,4060,1.43555555555556
"17494",69972,NA,4060,1.43666666666667
"17495",69976,NA,4060,1.43777777777778
"17496",69980,NA,4060,1.43888888888889
"17497",69984,NA,4060,1.44
"17498",69988,NA,4060,1.44111111111111
"17499",69992,NA,4090,1.44222222222222
"17500",69996,NA,4090,1.44333333333333
"17501",70000,NA,4090,1.44444444444444
"17502",70004,NA,4090,1.44555555555556
"17503",70008,NA,4090,1.44666666666667
"17504",70012,NA,4090,1.44777777777778
"17505",70016,NA,4090,1.44888888888889
"17506",70020,NA,4090,1.45
"17507",70024,NA,4060,1.45111111111111
"17508",70028,NA,4060,1.45222222222222
"17509",70032,NA,4060,1.45333333333333
"17510",70036,NA,4060,1.45444444444444
"17511",70040,NA,4090,1.45555555555556
"17512",70044,NA,4090,1.45666666666667
"17513",70048,NA,4090,1.45777777777778
"17514",70052,NA,4090,1.45888888888889
"17515",70056,NA,4090,1.46
"17516",70060,NA,4090,1.46111111111111
"17517",70064,NA,4090,1.46222222222222
"17518",70068,NA,4090,1.46333333333333
"17519",70072,NA,4120,1.46444444444444
"17520",70076,NA,4120,1.46555555555556
"17521",70080,NA,4120,1.46666666666667
"17522",70084,NA,4120,1.46777777777778
"17523",70088,NA,4150,1.46888888888889
"17524",70092,NA,4150,1.47
"17525",70096,NA,4150,1.47111111111111
"17526",70100,NA,4150,1.47222222222222
"17527",70104,NA,4150,1.47333333333333
"17528",70108,NA,4150,1.47444444444444
"17529",70112,NA,4150,1.47555555555556
"17530",70116,NA,4150,1.47666666666667
"17531",70120,NA,4150,1.47777777777778
"17532",70124,NA,4120,1.47888888888889
"17533",70128,NA,4120,1.48
"17534",70132,5.41522407531738,4150,1.48111111111111
"17535",70136,5.41522407531738,4150,1.48222222222222
"17536",70140,5.41522407531738,4150,1.48333333333333
"17537",70144,5.41522407531738,4180,1.48444444444444
"17538",70148,5.41522407531738,4210,1.48555555555556
"17539",70152,NA,4210,1.48666666666667
"17540",70156,NA,4210,1.48777777777778
"17541",70160,NA,4240,1.48888888888889
"17542",70164,NA,4240,1.49
"17543",70168,NA,4240,1.49111111111111
"17544",70172,NA,4240,1.49222222222222
"17545",70176,NA,4240,1.49333333333333
"17546",70180,NA,4240,1.49444444444444
"17547",70184,NA,4240,1.49555555555556
"17548",70188,NA,4240,1.49666666666667
"17549",70192,1.3016015291214,4240,1.49777777777778
"17550",70196,1.3016015291214,4240,1.49888888888889
"17551",70200,1.3016015291214,4240,1.5
"17552",70204,1.3016015291214,4210,1.50111111111111
"17553",70208,1.3016015291214,4210,1.50222222222222
"17554",70212,NA,4210,1.50333333333333
"17555",70216,NA,4180,1.50444444444444
"17556",70220,NA,4180,1.50555555555556
"17557",70224,NA,4180,1.50666666666667
"17558",70228,NA,4180,1.50777777777778
"17559",70232,17.6664237976074,4180,1.50888888888889
"17560",70236,17.6664237976074,4180,1.51
"17561",70240,17.6664237976074,4180,1.51111111111111
"17562",70244,17.6664237976074,4180,1.51222222222222
"17563",70248,17.6664237976074,4210,1.51333333333333
"17564",70252,83.3419342041016,4210,1.51444444444444
"17565",70256,83.3419342041016,4240,1.51555555555556
"17566",70260,83.3419342041016,4240,1.51666666666667
"17567",70264,83.3419342041016,4240,1.51777777777778
"17568",70268,83.3419342041016,4240,1.51888888888889
"17569",70272,86.6409683227539,4240,1.52
"17570",70276,86.6409683227539,4210,1.52111111111111
"17571",70280,86.6409683227539,4180,1.52222222222222
"17572",70284,86.6409683227539,4180,1.52333333333333
"17573",70288,86.6409683227539,4180,1.52444444444444
"17574",70292,52.29443359375,4150,1.52555555555556
"17575",70296,52.29443359375,4150,1.52666666666667
"17576",70300,52.29443359375,4150,1.52777777777778
"17577",70304,52.29443359375,4150,1.52888888888889
"17578",70308,52.29443359375,4120,1.53
"17579",70312,23.1437664031982,4120,1.53111111111111
"17580",70316,23.1437664031982,4090,1.53222222222222
"17581",70320,23.1437664031982,4090,1.53333333333333
"17582",70324,23.1437664031982,4090,1.53444444444444
"17583",70328,23.1437664031982,4090,1.53555555555556
"17584",70332,13.6737785339355,4090,1.53666666666667
"17585",70336,13.6737785339355,4090,1.53777777777778
"17586",70340,13.6737785339355,4090,1.53888888888889
"17587",70344,13.6737785339355,4060,1.54
"17588",70348,13.6737785339355,4060,1.54111111111111
"17589",70352,13.6737785339355,4060,1.54222222222222
"17590",70356,13.6737785339355,4060,1.54333333333333
"17591",70360,13.6737785339355,4090,1.54444444444444
"17592",70364,37.4219093322754,4090,1.54555555555556
"17593",70368,37.4219093322754,4090,1.54666666666667
"17594",70372,37.4219093322754,4120,1.54777777777778
"17595",70376,37.4219093322754,4120,1.54888888888889
"17596",70380,37.4219093322754,4120,1.55
"17597",70384,37.4219093322754,4120,1.55111111111111
"17598",70388,37.4219093322754,4120,1.55222222222222
"17599",70392,6.22383308410645,4120,1.55333333333333
"17600",70396,6.22383308410645,4120,1.55444444444444
"17601",70400,6.22383308410645,4120,1.55555555555556
"17602",70404,6.22383308410645,4120,1.55666666666667
"17603",70408,6.22383308410645,4120,1.55777777777778
"17604",70412,33.5934524536133,4120,1.55888888888889
"17605",70416,33.5934524536133,4120,1.56
"17606",70420,33.5934524536133,4090,1.56111111111111
"17607",70424,33.5934524536133,4090,1.56222222222222
"17608",70428,33.5934524536133,4090,1.56333333333333
