"","time.abs","altitude","qv","rh","temp","theta"
"5126",65099.999,0.159374251961708,1.56462633609772,53.3013763427734,-3.80548095703125,270.997467041016
"5127",65099.999,0.185311675071716,1.55250656604767,53.8852577209473,-4.09766340255737,270.958312988281
"5128",65099.999,0.213842839002609,1.54033672809601,54.6217651367188,-4.43035459518433,270.903778076172
"5129",65099.999,0.245227128267288,1.50989925861359,54.6241226196289,-4.74749231338501,270.892974853516
"5130",65099.999,0.279749840497971,1.46524393558502,54.3285942077637,-5.12942886352539,270.847686767578
"5131",65099.999,0.317724823951721,1.4278599023819,54.1948852539062,-5.50018930435181,270.847717285156
"5132",65099.999,0.359497308731079,1.41566872596741,55.1345367431641,-5.90800046920776,270.847747802734
"5133",65099.999,0.405447036027908,1.36640620231628,54.7552452087402,-6.35662269592285,270.847778320312
"5134",65099.999,0.455991744995117,1.29524648189545,53.5662841796875,-6.85007190704346,270.847900390625
"5135",65099.999,0.511590957641602,1.23361253738403,52.8253707885742,-7.39287900924683,270.847961425781
"5136",65099.999,0.572750091552734,1.15616536140442,51.453742980957,-7.98997020721436,270.848022460938
"5137",65099.999,0.64002513885498,1.09901058673859,51.0382423400879,-8.64678955078125,270.848083496094
"5138",65099.999,0.71402770280838,1.00528824329376,48.9421768188477,-9.36923122406006,270.848205566406
"5139",65099.999,0.795430541038513,0.932241082191467,47.8195037841797,-10.1637439727783,270.848510742188
"5140",65099.999,0.884973645210266,0.912035822868347,49.2079086303711,-10.9463157653809,270.943176269531
"5141",65099.999,0.983471035957336,0.823564052581787,46.6075477600098,-11.702543258667,271.155914306641
"5142",65099.999,1.09181821346283,0.74724668264389,44.2713737487793,-12.4466981887817,271.48193359375
"5143",65099.999,1.21100008487701,0.669837951660156,41.8998680114746,-13.3084869384766,271.797027587891
"5144",65099.999,1.34210014343262,0.600529253482819,39.7048988342285,-14.1974296569824,272.207153320312
"5145",65099.999,1.48631024360657,0.522033631801605,36.6319236755371,-15.1508407592773,272.686340332031
"5146",65099.999,1.64494132995605,0.532353699207306,39.7534637451172,-16.1540431976318,273.264831542969
"5147",65099.999,1.81943547725677,0.605827033519745,49.14013671875,-17.4193744659424,273.732543945312
"5148",65099.999,2.01137900352478,0.729570686817169,65.8435668945312,-18.9825115203857,274.066650390625
"5149",65099.999,2.2225170135498,0.774146676063538,78.003547668457,-20.5941066741943,274.553802490234
"5150",65099.999,2.45476889610291,0.832584619522095,93.6635971069336,-22.2179908752441,275.2568359375
"5151",65099.999,2.71024608612061,0.756647229194641,100.032760620117,-24.4272155761719,275.5712890625
"5152",65099.999,2.99127101898193,0.61527281999588,100.040435791016,-27.1302490234375,275.616851806641
"5153",65099.999,3.30039834976196,0.489932835102081,100.044914245605,-30.0367183685303,275.742889404297
"5154",65099.999,3.64043831825256,0.380315661430359,100.045333862305,-33.1798286437988,275.945037841797
"5155",65099.999,4.01448249816895,0.205316320061684,68.851806640625,-36.1818466186523,276.698333740234
"5156",65099.999,4.42593097686768,0.173981100320816,74.4152526855469,-39.1671371459961,277.913696289062
"5157",65099.999,4.87852430343628,0.122205764055252,65.7500762939453,-42.0015068054199,279.813842773438
