"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","ctt.25","ctt.75","cod.25","cod.75","nd.25","nd.75","cth.25","cth.75","cc.025","cc.975","cod.me","sat"
"102",74.6486174699395,9.25774403593221,0.630540421145634,2775.97019330087,-23.414232822913,43.0334963139326,197.256005601941,-3,-11.1666666666667,78.7749609777647,-26.0200021710247,-17.8600023534149,0.499999988824129,71.8099983949214,2.64301096346582,216.525915097502,2100,3250,0.55597547043452,0.710560097116216,7.81999982520938,"MODIS"
"103",74.052163793872,9.83128122390803,0.610735227785295,3118.35919843303,-25.2065305250127,42.1098201383091,157.59652059221,-2,-10.1666666666667,78.1741437377838,-27.1600021455437,-18.4400023404509,0,67.7249984862283,2.5951303364406,178.644439944367,2350,3500,0.528578961882139,0.674488131577748,6.55999985337257,"MODIS"
"104",73.4714636923321,10.3647545146234,0.600464756003098,2965.98290598291,-23.4708341327171,42.0347209814422,75.0538211760947,-1,-9.16666666666667,77.5881688613478,-27.2000021446496,-17.2300023674965,0,72.5549983782694,1.42118423319045,78.8133170489584,2300,3500,0.496545353189456,0.662906095886929,5.71999987214804,"MODIS"
"105",72.9188412512743,11.0826914481367,0.566757932034144,2805.94524542362,-22.1556053981465,38.0838226308024,63.8949716645503,0,-8.16666666666667,77.0043678531164,-27.2000021446496,-13.4200024526566,0,42.8199990428984,1.61378364616476,60.9167118870379,1850,3550,0.458396305625525,0.656904648135638,4.44999990053475,"MODIS"
"106",72.3695516146696,11.8214365076128,0.51795465828231,2586.98185450308,-20.0265503607382,35.2693124666752,92.5058974193822,1,-7.16666666666667,76.4172530200232,-26.7300021551549,-11.2400025013834,0,29.2449993463233,1.75736909902349,71.3425342979459,1650,3500,0.404878048780488,0.59825918762089,3.06999993138015,"MODIS"
"107",71.8104171110311,12.5164461879081,0.462440516655337,2642.20462850183,-19.9280579874893,31.7978171002763,57.0896523081033,2,-6.16666666666667,75.8233939496941,-28.3400021191686,-10.3500025212765,0,20.4924995419569,1.15033160866243,43.4339268579025,1400,3750,0.334229407346472,0.623695062398264,1.4899999666959,"MODIS"
"108",71.2676895411812,13.1034300458488,0.484085344526058,3068.12813171081,-22.8772582122649,29.6768933555574,20.9903502125351,3,-5.16666666666667,75.2548495977615,-31.870002040267,-11.1200025040656,0,18.6799995824695,0.748035475703289,12.3201504088761,1650,4250,0.298369274639102,0.672441221709514,2.05499995406717,"MODIS"
"109",73.712311137118,10.1447966542512,0.678907022749753,2908.97403737614,-23.570941850323,40.2549953910319,146.549154302304,-3,-9.58333333333333,76.3481194362018,-26.5500021591782,-13.180002458021,0.42749999044463,50.7249988662079,3.31618470010251,134.854332767356,1650,3300,0.588255928302767,0.767097501734906,8.26499981526285,"MODIS"
"110",73.146982982846,10.7677145534545,0.644263490520175,3133.30021115389,-24.8444224103244,38.8220944166533,108.749184673399,-2,-8.58333333333333,75.7845381623724,-28.0500021256506,-13.1500024586916,0,46.542498959694,1.7228084305014,76.9163316050352,1650,3750,0.541333905352782,0.712340871915226,7.04499984253198,"MODIS"
"111",72.5985680866576,11.5150593568112,0.640504807692308,3228.85446241205,-25.119524955232,41.348067585414,68.4742361982272,-1,-7.58333333333333,75.2415709134615,-29.2300020992756,-12.1900024801492,0,61.2599986307323,1.55133792424068,46.5056012548063,1650,3800,0.523956799214531,0.709117023012894,7.05499984230846,"MODIS"
"112",72.0441810684528,12.2302167779207,0.567247969421882,2809.26539982145,-21.0341635985606,33.5748487478714,86.5011761986769,0,-6.58333333333333,74.6925047778309,-27.6700021341443,-9.91000253111122,0,27.6699993815273,1.37704981767931,42.4218787788442,1200,3750,0.447272727272727,0.703032813259487,4.4799998998642,"MODIS"
"113",71.4923005346218,12.8671839988759,0.545995797338314,2762.92834890966,-20.1557516029189,32.1867118652078,77.953277120187,1,-5.58333333333333,74.1518935325706,-27.6700021341443,-9.80000253356991,0,24.9624994420446,1.29901074186957,42.8328027111828,1200,3750,0.429896991497711,0.678144336675982,3.86499991361052,"MODIS"
"114",70.970939483156,13.4057494847332,0.592656537753223,3327.93120155039,-25.266217520612,34.1102478563611,42.7662169895924,2,-4.58333333333333,73.6415550184162,-35.9600019488483,-8.97000255212185,0,28.2049993695691,0.821782865887412,15.1317660649344,1650,4550,0.444364508393285,0.755095381526104,5.18499988410622,"MODIS"
"115",70.4925465628161,13.9009382090867,0.608432358318099,3821.22658610272,-29.7049665181573,33.8015828825013,19.282856480259,3,-3.58333333333333,73.172446297989,-48.3700016714632,-14.360002431646,0,29.0999993495643,0.685836830226525,8.95230221983483,2350,5550,0.332748328852273,0.817001862197393,5.99499986600131,"MODIS"
"116",73.6641416481608,10.1887882263257,0,NA,NA,NA,NA,-3,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MODIS"
"117",72.781781264248,11.2699576361699,0.647174254317112,2707.41758241758,-20.9718664910816,57.8297161328368,103.057341720706,-3,-7.91666666666667,77.1470800627944,-26.2000021670013,-15.0800024155527,0.857499980833381,149.999996647239,3.88230922386471,113.952339019191,2100,3550,0.512048192771084,0.764503042596349,12.7149997157976,"MODIS"
"118",72.2311922343901,12.0012332499309,0.562398042414356,2651.63132137031,-20.3177714665065,49.3787917184839,73.3292313050847,-2,-6.91666666666667,76.750795269168,-27.2900021426379,-13.5300024501979,0,149.999996647239,1.87564487538705,59.1036764083433,1900,3550,0.420340258958145,0.675,4.77499989327043,"MODIS"
"119",71.6719893293743,12.6781871612976,0.579842389050187,2953.56698465367,-21.8776546899934,46.7724045953682,43.6107142190802,-1,-5.91666666666667,76.3475694732476,-28.970002105087,-15.6500024028122,0,149.999996647239,1.32274630165365,41.9938928098883,2150,3800,0.415843287147635,0.719745222929936,4.8799998909235,"MODIS"
"120",71.1364640116751,13.239492668657,0.548044217687075,2778.93282312925,-20.1615669278221,42.0515466791223,46.6368111347804,0,-4.91666666666667,75.9578146258503,-27.7900021314621,-12.310002477467,0,88.4849980222061,1.37156491194583,44.4044829877291,1900,3800,0.380952380952381,0.67741935483871,3.77999991551042,"MODIS"
"121",70.6435265591613,13.7375467721106,0.566217976552323,3005.12375162831,-21.8072406499038,40.3579973610635,28.2925024479045,1,-3.91666666666667,75.5998480243161,-29.3900020956993,-13.6200024481863,0,57.6149987122044,1.00033535757878,19.2078874837337,2100,4050,0.384615384615385,0.818791946308725,3.91999991238117,"MODIS"
"122",70.1935954015463,14.2301544751012,0.595515695067265,3421.90582959641,-25.4677689995125,39.9223802735845,19.7318549521898,2,-2.91666666666667,75.284865470852,-33.8900019951164,-17.6500023581087,0.57999998703599,51.5124988486059,0.940220420643349,17.0021709575457,2600,4300,0.338129496402878,0.870601478001272,4.28999990411103,"MODIS"
"123",69.7800033115441,14.7499509885768,0.59156378600823,3669.34156378601,-28.759014455483,34.2341401813094,12.1561400864066,3,-1.91666666666667,74.9941820987654,-36.8400019291788,-21.6700022682547,0.442499990109354,28.5399993620813,0.835116624725119,13.242979123818,3300,4550,0.0964206805125939,0.83941605839416,4.08999990858138,"MODIS"
